19980,0,20,0
10006,9980,9,5
5326,13960,382,332
5080,9276,2933,2711
5036,6015,4005,4944
4564,5190,3586,6660
5166,4327,2629,7878
5300,4244,1725,8731
5295,4299,1150,9256
5323,4110,1099,9468
5413,3894,1129,9564
5248,3885,1263,9604
5368,3832,1186,9614
5514,3692,1212,9582
5681,3662,1089,9568
5643,3708,1104,9545
5694,3694,1081,9531
5847,3548,1100,9505
5981,3506,1033,9480
5932,3601,1008,9459
5912,3615,1034,9439
6088,3480,1019,9413
6153,3418,1046,9383
6097,3446,1076,9381
6165,3404,1052,9379
6301,3320,1003,9376
6372,3246,1027,9355
6392,3237,1013,9358
6403,3255,1003,9339
6526,3155,989,9330
6646,3115,959,9280
6592,3194,956,9258
6658,3151,958,9233
6760,3058,969,9213
6749,3087,967,9197
6917,2952,953,9178
6929,2936,997,9138
7041,2915,934,9110
7065,2948,871,9116
7134,2907,865,9094
7150,2829,934,9087
7251,2736,926,9087
7269,2782,891,9058
7275,2800,873,9052
7348,2736,887,9029
7412,2691,888,9009
7408,2719,898,8975
7410,2715,897,8978
7517,2634,861,8988
7606,2575,836,8983
7715,2469,831,8985
7706,2492,829,8973
7717,2509,794,8980
7719,2554,758,8969
7708,2567,781,8944
7766,2478,821,8935
7847,2449,796,8908
7978,2324,798,8900
8022,2343,795,8840
8043,2375,774,8808
8148,2305,756,8791
8228,2274,737,8761
8249,2252,753,8746
8234,2261,764,8741
8320,2216,749,8715
8303,2217,755,8725
8321,2211,732,8736
8386,2212,687,8715
8399,2224,682,8695
8416,2191,702,8691
8500,2082,752,8666
8625,2017,721,8637
8572,2079,729,8620
8619,2070,690,8621
8681,2022,675,8622
8701,2024,689,8586
8743,2004,698,8555
8771,2006,668,8555
8842,1930,673,8555
8888,1946,669,8497
8901,1963,659,8477
8931,1947,646,8476
9062,1873,621,8444
9073,1836,658,8433
9132,1795,668,8405
9186,1762,650,8402
9202,1784,624,8390
9197,1860,574,8369
9228,1780,615,8377
9298,1714,628,8360
9314,1708,628,8350
9399,1672,606,8323
9376,1736,587,8301
9349,1739,600,8312
9424,1639,629,8308
9436,1681,610,8273
9562,1622,572,8244
9544,1657,559,8240
9555,1634,572,8239
9589,1622,580,8209
9648,1581,570,8201
9667,1603,552,8178
9664,1615,570,8151
9728,1585,548,8139
9757,1575,537,8131
9810,1530,553,8107
9855,1516,551,8078
9870,1536,532,8062
9927,1503,533,8037
9924,1538,549,7989
9931,1562,534,7973
9980,1506,550,7964
10100,1436,520,7944
10098,1447,520,7935
10086,1486,470,7958
10118,1421,478,7983
10124,1378,529,7969
10161,1370,526,7943
10190,1375,477,7958
10174,1408,476,7942
10146,1418,484,7952
10170,1396,492,7942
10207,1375,492,7926
10216,1364,491,7929
10298,1304,499,7899
10261,1329,499,7911
10281,1336,502,7881
10367,1303,494,7836
10412,1298,488,7802
10445,1273,479,7803
10424,1298,453,7825
10500,1240,465,7795
10589,1174,446,7791
10564,1230,429,7777
10520,1297,441,7742
10565,1270,447,7718
10671,1211,440,7678
10743,1140,453,7664
10707,1222,413,7658
10712,1202,408,7678
10698,1209,422,7671
10698,1228,448,7626
10707,1202,468,7623
10720,1223,446,7611
10798,1145,468,7589
10821,1159,438,7582
10839,1141,427,7593
10850,1144,425,7581
10813,1203,406,7578
10807,1192,444,7557
10823,1173,451,7553
10850,1170,447,7533
10961,1114,432,7493
11014,1107,420,7459
11125,1084,388,7403
11110,1083,404,7403
11117,1090,408,7385
11149,1073,397,7381
11168,1067,387,7378
11181,1080,391,7348
11249,1077,366,7308
11319,1011,396,7274
11357,1049,372,7222
11320,1094,382,7204
11389,1069,353,7189
11388,1039,388,7185
11394,1049,384,7173
11413,1042,372,7173
11423,1036,376,7165
11409,1089,356,7146
11418,1068,369,7145
11444,1059,364,7133
11453,1031,390,7126
11525,976,383,7116
11545,976,385,7094
11575,964,383,7078
11600,973,356,7071
11598,1028,318,7056
11605,1025,345,7025
11602,1015,362,7021
11657,981,364,6998
11723,926,364,6987
11734,927,356,6983
11730,959,335,6976
11722,982,350,6946
11765,953,345,6937
11781,919,350,6950
11823,895,355,6927
11861,886,345,6908
11852,913,322,6913
11858,896,338,6908
11878,880,323,6919
11915,873,332,6880
11954,845,317,6884
11932,875,306,6887
11942,883,319,6856
11921,893,341,6845
11976,846,361,6817
12004,849,361,6786
12037,845,342,6776
12047,881,325,6747
12037,890,314,6759
12069,911,296,6724
12062,901,318,6719
12061,885,333,6721
12145,836,311,6708
12210,795,293,6702
12181,813,304,6702
12230,814,268,6688
12259,790,286,6665
12265,830,267,6638
12290,818,263,6629
12297,810,273,6620
12266,823,295,6616
12285,808,316,6591
12246,821,339,6594
12351,762,322,6565
12394,753,315,6538
12433,771,300,6496
12427,804,273,6496
12449,790,262,6499
12422,818,262,6498
12354,857,282,6507
12408,828,284,6480
12460,790,301,6449
12496,765,311,6428
12558,717,308,6417
12587,742,295,6376
12568,789,269,6374
12541,814,277,6368
12592,740,309,6359
12664,737,283,6316
12667,749,284,6300
12674,761,269,6296
12684,793,249,6274
12702,766,268,6264
12695,761,280,6264
12747,731,264,6258
12752,740,266,6242
12763,743,261,6233
12745,749,283,6223
12791,739,265,6205
12801,731,277,6191
12822,715,284,6179
12863,700,275,6162
12910,698,255,6137
12891,702,272,6135
12892,724,257,6127
12916,706,270,6108
12918,720,274,6088
12952,714,240,6094
12958,705,262,6075
13004,671,272,6053
13028,684,259,6029
13026,692,223,6059
13036,678,242,6044
13057,656,260,6027
13052,664,270,6014
13038,699,251,6012
13044,697,263,5996
13047,679,258,6016
13047,673,245,6035
13034,690,244,6032
13006,699,245,6050
13015,688,250,6047
12990,682,243,6085
13029,618,258,6095
13002,630,247,6121
13012,628,235,6125
12995,653,227,6125
12992,650,221,6137
12967,653,243,6137
12975,649,242,6134
13001,635,238,6126
12984,628,246,6142
12974,632,248,6146
12992,618,238,6152
12973,617,248,6162
12997,596,240,6167
12981,614,235,6170
12948,656,220,6176
12927,660,234,6179
12908,667,233,6192
12941,639,224,6196
12936,629,239,6196
12951,612,234,6203
12962,597,216,6225
12964,593,225,6218
13021,573,197,6209
13004,568,213,6215
12993,574,222,6211
12985,586,231,6198
13000,601,218,6181
13005,586,234,6175
13021,595,198,6186
12987,610,213,6190
13007,580,231,6182
13047,552,198,6203
13023,559,219,6199
13008,592,204,6196
13021,561,204,6214
13006,558,225,6211
13007,567,219,6207
13029,550,217,6204
13027,551,220,6202
13034,555,213,6198
13001,570,231,6198
13019,537,237,6207
13017,547,232,6204
13028,575,189,6208
13045,546,194,6215
13034,551,206,6209
13014,580,208,6198
13031,556,206,6207
12996,570,213,6221
13030,541,206,6223
13085,506,205,6204
13089,516,186,6209
13073,523,197,6207
13053,539,202,6206
13046,526,213,6215
13102,509,201,6188
13095,523,216,6166
13067,563,201,6169
13044,567,210,6179
13068,540,218,6174
13109,533,191,6167
13141,503,211,6145
13163,477,206,6154
13192,503,183,6122
13188,527,179,6106
13198,515,201,6086
13267,480,202,6051
13264,473,188,6075
13251,504,177,6068
13272,502,172,6054
13309,463,182,6046
13305,463,186,6046
13277,510,173,6040
13310,503,170,6017
13293,497,189,6021
13314,495,160,6031
13300,515,160,6025
13315,496,166,6023
13330,490,183,5997
13357,469,180,5994
13352,494,166,5988
13319,525,166,5990
13338,510,193,5959
13334,514,208,5944
13334,509,199,5958
13360,489,200,5951
13357,484,203,5956
13377,494,179,5950
13431,466,172,5931
13448,470,175,5907
13465,443,170,5922
13456,468,172,5904
13454,476,173,5897
13477,455,187,5881
13489,460,172,5879
13526,481,144,5849
13561,452,146,5841
13586,435,165,5814
13567,476,163,5794
13559,489,169,5783
13567,479,179,5775
13608,455,165,5772
13614,460,164,5762
13605,457,161,5777
13607,471,161,5761
13601,472,164,5763
13638,459,167,5736
13636,468,156,5740
13636,473,166,5725
13656,450,164,5730
13659,438,156,5747
13646,448,176,5730
13645,464,157,5734
13657,445,158,5740
13688,428,164,5720
13729,412,171,5688
13730,430,153,5687
13735,457,133,5675
13741,437,151,5671
13779,412,158,5651
13782,407,150,5661
13795,403,153,5649
13800,415,143,5642
13802,440,129,5629
13803,442,127,5628
13770,456,157,5617
13774,424,186,5616
13805,402,181,5612
13803,413,167,5617
13844,415,138,5603
13841,419,144,5596
13831,429,144,5596
13858,428,143,5571
13855,430,158,5557
13835,446,168,5551
13856,433,163,5548
13872,438,152,5538
13894,405,165,5536
13884,419,172,5525
13891,419,176,5514
13903,396,159,5542
13943,388,157,5512
13941,401,164,5494
13950,421,153,5476
13953,408,175,5464
13976,388,174,5462
13950,420,167,5463
13966,399,162,5473
14004,393,141,5462
13985,394,159,5462
13994,387,148,5471
13988,396,145,5471
14026,401,129,5444
13991,425,147,5437
14025,399,147,5429
14044,391,149,5416
14082,357,160,5401
14064,377,158,5401
14086,377,142,5395
14114,376,137,5373
14119,384,137,5360
14108,433,126,5333
14100,436,129,5335
14114,407,142,5337
14101,401,156,5342
14096,386,171,5347
14116,406,158,5320
14158,358,167,5317
14173,364,170,5293
14198,383,148,5271
14195,396,144,5265
14202,405,152,5241
14213,406,160,5221
14234,379,172,5215
14250,376,167,5207
14258,377,157,5208
14284,359,151,5206
14308,352,163,5177
14296,382,163,5159
14314,377,167,5142
14324,374,156,5146
14368,357,137,5138
14395,349,130,5126
14391,357,132,5120
14378,384,132,5106
14396,403,106,5095
14383,392,121,5104
14405,376,125,5094
14378,363,154,5105
14386,362,161,5091
14369,382,154,5095
14368,388,160,5084
14422,350,150,5078
14447,343,135,5075
14428,362,133,5077
14418,364,135,5083
14415,366,134,5085
14420,364,132,5084
14464,347,117,5072
14481,340,126,5053
14498,351,115,5036
14519,351,120,5010
14518,353,140,4989
14547,357,138,4958
14569,357,130,4944
14566,356,119,4959
14578,364,128,4930
14590,363,126,4921
14573,392,124,4911
14596,374,127,4903
14594,387,136,4883
14620,368,137,4875
14600,376,149,4875
14639,360,138,4863
14655,333,140,4872
14638,379,124,4859
14634,389,118,4859
14640,360,129,4871
14635,372,135,4858
14618,370,136,4876
14667,353,119,4861
14689,331,114,4866
14688,335,136,4841
14710,328,129,4833
14719,344,132,4805
14718,376,125,4781
14714,370,134,4782
14716,366,129,4789
14754,346,135,4765
14761,348,144,4747
14778,345,145,4732
14786,348,147,4719
14833,336,130,4701
14826,350,137,4687
14850,345,137,4668
14843,342,150,4665
14832,362,139,4667
14854,354,135,4657
14883,338,137,4642
14881,355,136,4628
14892,378,114,4616
14873,363,129,4635
14872,347,139,4642
14878,347,132,4643
14894,325,127,4654
14896,315,126,4663
14892,324,135,4649
14907,336,131,4626
14916,318,120,4646
14917,339,118,4626
14952,332,110,4606
14917,346,122,4615
14956,318,120,4606
14966,315,122,4597
14970,334,117,4579
14955,336,124,4585
14960,326,132,4582
14972,320,137,4571
14985,333,123,4559
14992,330,119,4559
14982,325,129,4564
14987,318,133,4562
14972,321,137,4570
14972,335,125,4568
14976,326,137,4561
14980,340,125,4555
14973,340,116,4571
15033,298,112,4557
15054,297,121,4528
15038,327,111,4524
15020,338,112,4530
15030,319,112,4539
15030,325,105,4540
15023,337,112,4528
15019,355,120,4506
15010,348,132,4510
15014,337,121,4528
15018,341,117,4524
15016,339,121,4524
15022,323,140,4515
15036,307,148,4509
15060,301,137,4502
15033,337,134,4496
15014,350,133,4503
15026,321,143,4510
15105,275,125,4495
15119,276,116,4489
15108,301,118,4473
15114,302,111,4473
15133,286,106,4475
15142,297,111,4450
15126,313,107,4454
15128,299,110,4463
15144,274,122,4460
15151,255,130,4464
15159,282,109,4450
15139,279,119,4463
15143,281,115,4461
15140,278,113,4469
15127,307,97,4469
15134,307,96,4463
15133,310,114,4443
15149,291,119,4441
15150,286,125,4439
15152,267,127,4454
15153,281,113,4453
15164,285,99,4452
15197,270,91,4442
15203,285,86,4426
15173,305,83,4439
15172,303,91,4434
15165,293,103,4439
15185,273,109,4433
15166,294,114,4426
15174,302,114,4410
15173,302,117,4408
15159,311,115,4415
15151,315,112,4422
15176,278,126,4420
15167,275,128,4430
15163,293,110,4434
15178,293,84,4445
15162,295,99,4444
15159,293,107,4441
15220,244,101,4435
15215,255,107,4423
15214,267,108,4411
15212,264,107,4417
15220,260,98,4422
15208,255,108,4429
15209,278,98,4415
15214,292,83,4411
15188,296,104,4412
15188,312,102,4398
15202,293,101,4404
15203,308,114,4375
15208,302,115,4375
15206,304,118,4372
15217,288,124,4371
15250,263,123,4364
15288,245,114,4353
15325,226,99,4350
15292,251,104,4353
15300,268,97,4335
15317,263,94,4326
15300,274,99,4327
15294,283,104,4319
15312,275,114,4299
15315,284,109,4292
15313,291,99,4297
15311,285,98,4306
15294,283,100,4323
15281,274,121,4324
15314,260,105,4321
15315,265,93,4327
15344,254,82,4320
15357,250,108,4285
15340,264,98,4298
15315,294,103,4288
15300,287,128,4285
15315,271,141,4273
15305,291,120,4284
15330,259,111,4300
15338,258,101,4303
15324,275,107,4294
15308,289,112,4291
15325,269,118,4288
15358,243,122,4277
15367,248,114,4271
15385,224,118,4273
15399,245,91,4265
15396,244,107,4253
15385,252,108,4255
15401,255,88,4256
15401,247,92,4260
15406,254,95,4245
15384,265,103,4248
15369,272,95,4264
15390,250,91,4269
15408,235,98,4259
15392,267,95,4246
15379,274,97,4250
15381,257,109,4253
15421,232,109,4238
15428,236,103,4233
15439,245,91,4225
15429,256,92,4223
15432,256,91,4221
15445,254,88,4213
15442,247,96,4215
15441,251,102,4206
15459,249,99,4193
15431,274,101,4194
15445,281,97,4177
15455,277,99,4169
15468,247,112,4173
15464,244,105,4187
15461,242,100,4197
15481,246,94,4179
15480,247,89,4184
15464,258,98,4180
15460,259,104,4177
15472,253,105,4170
15513,220,106,4161
15532,226,96,4146
15493,266,80,4161
15505,252,88,4155
15508,258,96,4138
15502,247,94,4157
15495,242,98,4165
15490,245,92,4173
15504,236,104,4156
15512,232,103,4153
15529,226,103,4142
15522,234,93,4151
15503,244,97,4156
15521,256,80,4143
15501,271,96,4132
15499,257,101,4143
15525,232,97,4146
15575,205,94,4126
15569,232,81,4118
15546,253,83,4118
15548,246,88,4118
15566,226,89,4119
15584,219,89,4108
15566,238,82,4114
15587,232,81,4100
15582,246,77,4095
15592,256,80,4072
15594,246,86,4074
15589,241,93,4077
15597,239,102,4062
15605,234,105,4056
15602,250,97,4051
15605,241,100,4054
15603,231,96,4070
15585,244,84,4087
15594,233,86,4087
15608,236,72,4084
15597,238,81,4084
15599,248,87,4066
15613,231,82,4074
15597,261,74,4068
15601,237,85,4077
15604,233,96,4067
15604,237,95,4064
15600,247,95,4058
15614,231,98,4057
15631,231,92,4046
15641,243,80,4036
15638,250,85,4027
15641,247,88,4024
15641,248,92,4019
15679,206,103,4012
15692,208,92,4008
15687,225,86,4002
15683,244,69,4004
15672,249,81,3998
15681,249,74,3996
15708,219,83,3990
15698,240,81,3981
15705,238,89,3968
15705,224,84,3987
