19980,0,20,0
10080,9902,16,2
5443,13816,389,352
5005,9425,2899,2671
5040,5953,4156,4851
4675,5039,3736,6550
5296,4285,2689,7730
5415,4221,1726,8638
5324,4301,1255,9120
5413,4085,1147,9355
5533,3918,1105,9444
5221,4021,1245,9513
5375,3821,1300,9504
5487,3733,1294,9486
5647,3672,1215,9466
5751,3646,1136,9467
5909,3602,1048,9441
5906,3588,1071,9435
5937,3593,1049,9421
5952,3600,1059,9389
6017,3517,1109,9357
6112,3415,1136,9337
6119,3420,1146,9315
6214,3386,1111,9289
6261,3350,1101,9288
6342,3335,1035,9288
6533,3235,974,9258
6597,3216,969,9218
6674,3139,1004,9183
6643,3170,1035,9152
6748,3111,1010,9131
6802,3095,978,9125
6835,3068,978,9119
7011,2903,978,9108
7098,2865,940,9097
7093,2910,932,9065
7096,2947,918,9039
7133,2899,928,9040
7126,2873,943,9058
7196,2822,927,9055
7250,2746,951,9053
7355,2703,900,9042
7403,2681,887,9029
7477,2664,869,8990
7513,2682,839,8966
7490,2694,877,8939
7519,2687,883,8911
7654,2556,899,8891
7731,2480,897,8892
7755,2515,844,8886
7844,2447,812,8897
7882,2421,831,8866
7927,2385,828,8860
8037,2324,805,8834
8033,2374,797,8796
8061,2394,781,8764
8137,2348,792,8723
8152,2326,815,8707
8159,2355,803,8683
8183,2347,775,8695
8293,2234,789,8684
8335,2193,769,8703
8357,2180,767,8696
8319,2220,779,8682
8461,2095,772,8672
8476,2142,714,8668
8490,2149,702,8659
8548,2117,696,8639
8616,2061,695,8628
8628,2071,696,8605
8660,2062,686,8592
8751,1947,730,8572
8815,1935,691,8559
8774,1944,742,8540
8798,1976,706,8520
8912,1897,666,8525
8951,1879,661,8509
8991,1851,633,8525
9048,1793,643,8516
9105,1765,652,8478
9085,1815,639,8461
9103,1824,644,8429
9118,1855,652,8375
9214,1796,652,8338
9294,1760,610,8336
9315,1710,651,8324
9313,1735,640,8312
9357,1678,655,8310
9413,1686,603,8298
9423,1748,566,8263
9441,1716,604,8239
9497,1665,603,8235
9574,1628,608,8190
9646,1598,598,8158
9601,1644,592,8163
9604,1647,604,8145
9713,1564,567,8156
9729,1521,574,8176
9767,1544,536,8153
9815,1535,532,8118
9841,1509,554,8096
9853,1518,553,8076
9829,1541,583,8047
9833,1529,589,8049
9889,1515,564,8032
9969,1493,528,8010
9975,1499,520,8006
9936,1517,537,8010
9978,1481,539,8002
10034,1449,540,7977
10120,1391,535,7954
10093,1418,528,7961
10197,1353,519,7931
10208,1357,528,7907
10220,1378,515,7887
10268,1365,495,7872
10309,1361,491,7839
10337,1350,502,7811
10350,1385,491,7774
10398,1331,506,7765
10445,1315,490,7750
10461,1321,477,7741
10566,1238,471,7725
10568,1248,466,7718
10547,1310,440,7703
10561,1303,444,7692
10653,1229,445,7673
10626,1232,493,7649
10636,1262,472,7630
10671,1243,480,7606
10675,1245,478,7602
10595,1308,495,7602
10698,1235,463,7604
10725,1223,428,7624
10747,1186,458,7609
10747,1201,470,7582
10791,1235,427,7547
10802,1214,438,7546
10818,1171,480,7531
10894,1137,456,7513
10923,1106,434,7537
10961,1123,397,7519
10954,1148,392,7506
10989,1139,415,7457
11011,1117,426,7446
11074,1081,420,7425
11127,1055,409,7409
11094,1099,411,7396
11118,1110,386,7386
11140,1086,416,7358
11167,1117,399,7317
11178,1108,411,7303
11225,1060,415,7300
11236,1056,406,7302
11274,1044,387,7295
11298,1027,406,7269
11337,1018,400,7245
11326,1054,404,7216
11333,1074,392,7201
11366,1070,368,7196
11423,1017,372,7188
11416,1040,382,7162
11389,1077,384,7150
11377,1075,392,7156
11465,994,399,7142
11555,927,377,7141
11548,966,369,7117
11591,947,362,7100
11608,948,361,7083
11641,943,358,7058
11697,933,350,7020
11651,992,358,6999
11646,1038,339,6977
11686,1008,341,6965
11733,952,370,6945
11729,979,358,6934
11780,952,348,6920
11780,915,368,6937
11777,932,351,6940
11812,914,346,6928
11831,913,345,6911
11842,919,353,6886
11892,853,344,6911
11883,870,357,6890
11894,878,333,6895
11918,883,316,6883
11971,817,344,6868
11985,846,326,6843
12006,873,308,6813
11999,889,316,6796
12037,845,324,6794
12061,842,330,6767
12069,860,311,6760
12048,895,316,6741
12074,863,312,6751
12055,856,338,6751
12094,835,349,6722
12149,816,345,6690
12129,845,357,6669
12123,899,324,6654
12160,867,334,6639
12199,831,327,6643
12252,810,325,6613
12304,799,314,6583
12345,784,303,6568
12383,783,313,6521
12380,812,312,6496
12431,807,310,6452
12461,767,329,6443
12496,779,294,6431
12485,784,301,6430
12547,787,276,6390
12576,771,289,6364
12610,718,324,6348
12679,673,298,6350
12672,717,286,6325
12683,757,260,6300
12724,720,276,6280
12758,716,255,6271
12740,755,244,6261
12746,742,283,6229
12756,737,291,6216
12776,718,307,6199
12790,736,274,6200
12813,717,293,6177
12818,732,286,6164
12823,716,293,6168
12856,718,274,6152
12887,703,275,6135
12894,691,300,6115
12879,718,288,6115
12882,719,263,6136
12910,691,272,6127
12950,713,234,6103
12959,737,234,6070
12980,710,270,6040
13010,675,271,6044
13014,673,273,6040
13042,661,274,6023
13072,654,268,6006
13086,673,248,5993
13098,676,246,5980
13103,693,250,5954
13054,715,270,5961
13068,726,261,5945
13102,695,294,5909
13118,691,296,5895
13133,677,294,5896
13120,693,278,5909
13153,668,282,5897
13141,687,292,5880
13145,690,278,5887
13239,636,235,5890
13264,622,246,5868
13276,652,230,5842
13260,675,238,5827
13292,652,233,5823
13290,633,270,5807
13290,653,233,5824
13299,634,244,5823
13312,608,254,5826
13298,592,264,5846
13257,629,259,5855
13255,636,236,5873
13315,581,215,5889
13289,598,227,5886
13278,622,210,5890
13320,575,218,5887
13326,563,212,5899
13325,568,215,5892
13284,600,229,5887
13261,632,225,5882
13300,575,224,5901
13337,517,234,5912
13328,548,214,5910
13252,637,211,5900
13265,613,219,5903
13231,605,246,5918
13246,598,236,5920
13255,549,264,5932
13242,566,247,5945
13286,544,221,5949
13244,570,227,5959
13257,580,219,5944
13256,562,216,5966
13257,562,226,5955
13304,541,210,5945
13288,576,198,5938
13270,579,210,5941
13265,569,220,5946
13254,565,221,5960
13259,537,227,5977
13255,536,216,5993
13276,543,190,5991
13305,506,201,5988
13295,511,212,5982
13277,530,202,5991
13293,523,202,5982
13313,518,208,5961
13345,490,210,5955
13306,551,195,5948
13265,575,200,5960
13275,564,200,5961
13301,505,226,5968
13285,528,218,5969
13274,552,202,5972
13263,555,216,5966
13289,534,211,5966
13283,514,224,5979
13266,519,218,5997
13278,513,211,5998
13289,508,214,5989
13289,518,205,5988
13310,499,192,5999
13293,489,203,6015
13295,510,185,6010
13325,493,176,6006
13312,513,188,5987
13348,492,185,5975
13382,465,206,5947
13387,476,184,5953
13392,483,187,5938
13411,466,191,5932
13398,487,184,5931
13373,519,179,5929
13393,504,194,5909
13404,464,217,5915
13429,451,200,5920
13436,483,173,5908
13412,503,187,5898
13424,488,187,5901
13437,497,176,5890
13445,481,182,5892
13456,456,198,5890
13473,443,205,5879
13480,471,187,5862
13475,471,179,5875
13487,470,168,5875
13493,455,183,5869
13513,447,173,5867
13510,465,183,5842
13523,467,179,5831
13530,466,186,5818
13535,450,196,5819
13552,474,183,5791
13562,490,177,5771
13569,490,176,5765
13583,467,192,5758
13617,443,183,5757
13593,475,170,5762
13608,464,175,5753
13620,454,188,5738
13644,440,190,5726
13658,446,176,5720
13655,467,172,5706
13672,454,167,5707
13643,454,195,5708
13632,474,173,5721
13670,452,172,5706
13655,436,182,5727
13684,413,176,5727
13673,427,180,5720
13688,439,162,5711
13733,396,164,5707
13766,379,159,5696
13769,391,149,5691
13772,423,147,5658
13779,391,163,5667
13745,426,161,5668
13724,434,178,5664
13726,455,171,5648
13730,439,191,5640
13741,416,174,5669
13765,423,154,5658
13755,425,162,5658
13749,447,154,5650
13740,432,179,5649
13726,456,180,5638
13769,415,177,5639
13782,413,163,5642
13776,447,156,5621
13819,421,143,5617
13825,397,166,5612
13827,399,185,5589
13817,422,165,5596
13879,394,150,5577
13889,378,150,5583
13878,394,157,5571
13877,410,159,5554
13892,408,155,5545
13928,399,152,5521
13964,388,148,5500
13955,426,144,5475
13976,401,149,5474
13982,402,151,5465
13986,394,161,5459
13986,397,170,5447
13981,420,149,5450
13984,418,152,5446
13991,395,164,5450
13988,401,157,5454
13995,402,159,5444
14009,403,162,5426
14053,378,155,5414
14079,363,152,5406
14064,392,144,5400
14079,397,148,5376
14081,390,162,5367
14114,378,144,5364
14108,390,141,5361
14071,417,162,5350
14077,420,145,5358
14088,399,153,5360
14107,376,177,5340
14129,377,170,5324
14177,366,146,5311
14156,378,163,5303
14186,377,158,5279
14203,374,145,5278
14248,345,152,5255
14274,364,129,5233
14249,379,133,5239
14232,379,147,5242
14202,395,158,5245
14220,404,146,5230
14246,391,140,5223
14248,366,150,5236
14265,367,148,5220
14290,354,149,5207
14283,371,142,5204
14287,370,130,5213
14288,378,131,5203
14310,365,133,5192
14311,374,130,5185
14322,352,154,5172
14350,336,140,5174
14337,375,136,5152
14336,393,116,5155
14344,374,135,5147
14366,357,135,5142
14378,357,141,5124
14393,375,121,5111
14373,389,140,5098
14396,352,167,5085
14418,356,168,5058
14431,373,163,5033
14478,347,149,5026
14493,338,145,5024
14470,346,154,5030
14473,343,161,5023
14461,362,161,5016
14482,355,143,5020
14494,359,135,5012
14457,364,150,5029
14483,339,145,5033
14473,345,154,5028
14499,359,123,5019
14512,363,110,5015
14521,367,122,4990
14557,334,137,4972
14560,339,130,4971
14577,340,120,4963
14603,323,123,4951
14584,337,119,4960
14566,376,138,4920
14578,373,149,4900
14618,363,124,4895
14630,339,134,4897
14617,351,136,4896
14630,356,130,4884
